Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
10,1.0,0.6093887559360291,0.39061124406397085,1.0,0.7181050656660413,0.28189493433395874,1.0,0.43546441495778043,0.5645355850422196,0.0,0.7981908855885547,-0.7981908855885547,0.8592224498466384,0.6535573091330181,0.2056651407136203,0.8592224498466384,0.6837646116348217,0.1754578382118167,1.0,0.21581632653061225,0.7841836734693878,1.0,1.0,0.0,0.7814500000000001
11,1.0,0.6093400776559742,0.3906599223440258,1.0,0.729079981507166,0.270920018492834,1.0,0.4421052631578947,0.5578947368421052,0.0,0.7982411016248223,-0.7982411016248223,0.8592224577797536,0.6535515104853236,0.20567094729443003,0.8592224577797536,0.683757037480081,0.1754654202996726,1.0,0.21613073273589878,0.7838692672641012,1.0,1.0,0.0,0.7814500000000001
12,1.0,0.6093079221631881,0.3906920778368119,1.0,0.7225274725274725,0.2774725274725275,1.0,0.4660493827160494,0.5339506172839505,0.0,0.7986552542397162,-0.7986552542397162,0.8592057776770897,0.6535759062799869,0.20562987139710287,0.8592057776770897,0.6837462481823774,0.17545952949471233,1.0,0.2237467018469657,0.7762532981530343,1.0,1.0,0.0,0.78145
13,1.0,0.6093854883600194,0.3906145116399806,1.0,0.728551974580118,0.271448025419882,1.0,0.4460431654676259,0.5539568345323741,0.0,0.7981089743427756,-0.7981089743427756,0.8592278288275101,0.653571702379764,0.2056561264477461,0.8592278288275101,0.6837782419906822,0.175449586836828,1.0,0.21343669250645994,0.7865633074935401,1.0,1.0,0.0,0.7814500000000001
14,1.0,0.6093318709026888,0.3906681290973112,1.0,0.7447503499766682,0.2552496500233318,1.0,0.4647630619684083,0.5352369380315918,0.0,0.7992594502759887,-0.7992594502759887,0.8592063511496872,0.6535739294221352,0.20563242172755203,0.8592063511496872,0.68382133621977,0.1753850149299172,1.0,0.23921150772509323,0.7607884922749067,1.0,1.0,0.0,0.7814500000000001
15,1.0,0.6093304053585343,0.39066959464146567,1.0,0.7424872861766065,0.25751271382339347,1.0,0.45191703331238214,0.5480829666876179,0.0,0.7980381571742372,-0.7980381571742372,0.8592089223739796,0.6535277970914475,0.20568112528253213,0.8592089223739796,0.6837011607318417,0.17550776164213788,1.0,0.23501070663811563,0.7649892933618844,1.0,1.0,0.0,0.7814500000000001
16,1.0,0.6093351509244348,0.3906648490755652,1.0,0.7264957264957265,0.27350427350427353,1.0,0.4522332506203474,0.5477667493796525,0.0,0.7983729502065114,-0.7983729502065114,0.8591996689939527,0.6535716831931886,0.20562798580076413,0.8591996689939527,0.6837394665359008,0.17546020245805194,1.0,0.23089088033737482,0.7691091196626252,1.0,1.0,0.0,0.7814500000000001
17,1.0,0.6092870718837793,0.3907129281162207,1.0,0.7449725776965265,0.2550274223034735,1.0,0.45240963855421684,0.5475903614457831,0.0,0.7981389356411921,-0.7981389356411921,0.8592131864790925,0.6535160627758207,0.20569712370327176,0.8592131864790925,0.6836599593305511,0.17555322714854138,1.0,0.22789473684210526,0.7721052631578947,1.0,1.0,0.0,0.7814500000000001
18,1.0,0.6093405259143501,0.39065947408564994,1.0,0.7268539843390143,0.27314601566098573,1.0,0.4587212911235258,0.5412787088764742,0.0,0.7983260831405277,-0.7983260831405277,0.8592040008363174,0.6535550065527256,0.20564899428359185,0.8592040008363174,0.6837532549277112,0.1754507459086062,1.0,0.21741452991452992,0.7825854700854701,1.0,1.0,0.0,0.7814500000000001
19,1.0,0.609345207732583,0.39065479226741695,1.0,0.7362899380066762,0.2637100619933238,1.0,0.45361484325015994,0.5463851567498401,0.0,0.7981365489595882,-0.7981365489595882,0.8592317356123669,0.6535809630918612,0.20565077252050568,0.8592317356123669,0.6837892965119907,0.17544243910037616,1.0,0.22649807586586038,0.7735019241341397,1.0,1.0,0.0,0.78145
20,0.0,2.7355253181576803e-05,2.73552531815768e-05,0.0,0.008515497144529762,0.008515497144529764,0.0,0.009101769892420562,0.009101769892420562,0.0,0.0003246825272684329,0.0003246825272684329,8.621605099771968e-06,2.1664526621817952e-05,2.2343966398405953e-05,8.621605099771968e-06,4.245411301697014e-05,4.178034289168217e-05,0.0,0.0,0.007422520386830279,0.0,0.0,0.0,1.9547493470172272e-16
